id,title,author,subject,year_of_publication,edition,ISBN,publisher,seller,price_foreign_currency,price_indian_currency,link,medium
,DICKENS AND DEMOLITION (17460842 /22.10.2018),HOFER-ROBI,CSE,2018,,9781474420983,EDINBURGH UNIVERSITY PRESS,6,75,,,
,THE EDINBURGH COMPANION TO CONTEMPORARY NARRATIVE THEORIES  (15340971-27.06.2018),DINNEN,CSE,2018,,9781474424745,EDINBURGH UNIVERSITY PRESS,6,150,,,
,KATHERINE MANSFIELD AND VIRGINIA WOOLF (17460842 /22.10.2018),KIMBER,CSE,2018,,9781474439657,EDINBURGH UNIVERSITY PRESS,6,80,,,
,"GENDER, TECHNOLOGY AND THE NEW WOMAN (19267454 /04.02.2019)",WANGGREN,CSE,2018,,9781474441308,EDINBURGH UNIVERSITY PRESS,6,19.99,,,
,SCREEN ADAPTATIONS AND THE POLITICS OF CHILDHOOD (2933929287 /01.02.2018),MCCALLUM,CSE,2018,,9781137395405,SPRINGER NATURE,6,89.99,,,
,TERRY PRATCHETTS NARRATIVE WORLDS,RANA,CSE,2018,,9783319672977,SPRINGER NATURE,6,99.99,,,
,WRITERS AND THEIR MOTHERS 92935220174 /17.12.2019),SALWAK,CSE,2018,,9783319683478,SPRINGER NATURE,6,26.99,,,
,WOMENS LIFE WRITING AND THE PRACTICE OF READING [DC] (2934216601-13.07.2018),KEAY,CSE,2018,,9783319752464,SPRINGER NATURE,6,129.99,,,
,THE INFLUENCE OF OSCAR WILDE ON W.B. YEATS (2934284471-23.08.2018),DOODY,CSE,2018,,9783319895475,SPRINGER NATURE,6,84.99,,,
,POSTMODERN PARODY IN LATIN AMERICAN LITERATURE (2934166377/14.06.2018),BASSON,CSE,2018,,9783319904290,SPRINGER NATURE,6,99.99,,,
,HUMAN GROWTH AND DEVELOPMENT IN ADULTS: [DC]  (IH1814594 /25.09.2020),Parker,CSE,2020,,9781447337379,POLICY PRESS,6,24.99,,,
,HUMAN GROWTH AND DEVELOPMENT IN CHILDREN AND YOUNG PEOPLE: [DC] (IH1814594 /25.09.2020),Parker,CSE,2020,,9781447337423,POLICY PRESS,6,24.99,,,
,NON-BINARY GENDERS: [DC]  (IH1944307 /30.09.2020),VINCENT,CSE,2020,,9781447351924,POLICY PRESS,6,26.99,,,
,"WOMEN, POLITICS AND THE PUBLIC SPHERE (IG2012971/ 30.04.2019)",BROOKS,CSE,2019,,9781447330639,POLICY PRESS,6,75,,,
,SEXUAL POLITICS OF GENDERED VIOLENCE AND WOMEN’S CITIZENSHIP (IF8979440 /20.11.2018),FRANZWAY,CSE,2019,,9781447337782,POLICY PRESS,6,75,,,
,WOMEN AND COMMUNITY ACTION: LOCAL AND GLOBAL PERSPECTIVES  [DC] (IG3127241 / 02.07.2019),DOMINELLI,CSE,2019,,9781447341567,POLICY PRESS,6,24.99,,,
,GAY LIBERATION TO CAMPUS ASSIMILATION [DC] (2934989813 /30.08.2019),DILLEY,CSE,2019,,9783030046446,SPRINGER NATURE,6,79.99,,,
,STRATEGIES FOR RESISTING SEXISM IN THE ACADEMY [DC] (2934946729 /02.08.2019),CRIMMINS,CSE,2019,,9783030048518,SPRINGER NATURE,6,129.99,,,
,INTEGRATING GENDER INTO TRANSPORT PLANNING [DC]  (2934946729 /02.08.2019),SCHOLTEN,CSE,2019,,9783030050412,SPRINGER NATURE,6,119.99,,,
,"SLAVERY, GENDER, TRUTH, AND POWER IN LUKE-ACTS AND OTHER ANCIENT NARRATIVES [DC] [2934960303 /13.08.2019]",COBB,CSE,2019,,9783030056889,SPRINGER NATURE,6,84.99,,,
,LABOUR WOMEN IN POWER [DC] (2934946729 /02.08.2019),BARTLEY,CSE,2019,,9783030142872,SPRINGER NATURE,6,24.99,,,
,THE VIRAGO STORY: ASSESSING THE IMPACT OF A FEMINIST PUBLISHING PHENOMENON  (BEB181002751-20.06.2018),RILEY,CSE,2018,,9781785338557,BERGHAHN,6,19.95,,,
,WOMEN AND COMMUNITY ACTION (IF6196457-26.06.2018),DOMINELLI,CSE,2018,,9781861347084,POLICY PRESS,6,21.99,,,
,"GENDER, CLASS AND POWER ( 2934147648/0406.2018)",Dawson,CSE,2018,,9781137585936,SPRINGER NATURE,6,119.99,,,
,GENDER AND MOBILITY IN AFRICA (2934231206-23.07.2018),Hiralal,CSE,2018,,9783319657820,SPRINGER NATURE,6,139.99,,,
,NEW SPORTING FEMININITIES (2934277517-20.08.2018),TOFFOLETTI,CSE,2018,,9783319724805,SPRINGER NATURE,6,139.99,,,
,WOMEN IN PEACEMAKING AND PEACEBUILDING IN NORTHERN UGANDA (2934147648/04.06.2018),ANGOM,CSE,2018,,9783319758824,SPRINGER NATURE,6,49.99,,,
,WOMEN’S WORK AND RIGHTS IN EARLY MODERN URBAN EUROPE [DC] (2935060256 /11.10.2019),BELLAVITIS,CSE,2018,,9783319965406,SPRINGER NATURE,6,109.99,,,
,SAXUALITY AND CITIZENSHIP (2975171 / 03.10.2017),RICHARDSON,CSE,2018,,9781509514212,WILEY,6,26,,,
,BUSINESS INNOVATION WITH NEW ICT IN THE ASIA-PACIFIC: CASE STUDIES [PO] (2937038687 /05.02.2021),KOSAKA,CSE,2021,,9789811576577,SPRINGER NATURE,6,109.99,,,
,MANAGEMENT FOR SUSTAINABLE AND INCLUSIVE DEVELOPMENT IN A TRANSFORMING ASIA [PO]  (2937038687 /05.02.2021),SHIOJI,CSE,2021,,9789811581946,SPRINGER NATURE,6,109.99,,,
,ESSENTIAL QUANTITATIVE METHODS:  )2935336134 /04.02.2020),Oakshott,CSE,2020,,9781352005691,RED GLOBE PRESS,6,60.99,,,
,THE RISE OF THE AFRICAN MULTINATIONAL ENTERPRISE (AMNE)[DC] (2935989539 /12.01.2021),AMUNGO,CSE,2020,,9783030330958,SPRINGER NATURE,6,64.99,,,
,SUCCESSFUL INTERNATIONAL NEGOTIATIONS [PO]  (2937045033 /09.02.2021),HELMOID,CSE,2020,,9783030334826,SPRINGER NATURE,6,69.99,,,
,MARKETIZATION: {DC}(2937156482 /07.04.2021),CHAUDHARI,CSE,2020,,9789811545139,SPRINGER NATURE,6,139.99,,,
,SUSTAINABLE HUMAN RESOURCE MANAGEMENT: [DC] (2937156482 /07.04.2021),VANKA,CSE,2020,,9789811556555,SPRINGER NATURE,6,139.99,,,
,BUSINESS INTELLIGENCE.,ZIMANYI,CSE,2020,,9783030396718,SPRINGER NATURE INDIAN BOOKS,6,1450,,,
,MANAGEMENT OF INTERNATIONAL TRADE,LEE,CSE,2020,,9783662609972,SPRINGER NATURE INDIAN BOOKS,6,1990,,,
,THEORY AND PRACTICE OF CORPORATE SOCIAL RESPONSIBILITY,IDOWU,CSE,2020,,9783662609996,SPRINGER NATURE INDIAN BOOKS,6,1850,,,
,INCREASING OCCUPATIONAL HEALTH AND SAFETY IN WORKPLACES: [DC](IG589634X /19.11.2019),BURKE,CSE,2019,,9781788118088,EDWARD ELGAR,6,115,,,
,CHINAS PUBLISHING INDUSTRY (G2930202 /04.09.2018),YUN,CSE,2019,,9780081009192,ELSEVIER,6,78.95,,,
,FOREIGN OPERATION METHODS (IF3674013 /24.01.2018),WELCH,CSE,2018,,9781783475759,EDWARD ELGAR,6,37.95,,,
,HANDBOOK OF HUMAN RESOURCE MANAGEMENT IN THE TOURISM AND HOSPITALITY INDUSTRIES (IF3788914 /31.01.2018),BURKE,CSE,2018,,9781786431363,EDWARD ELGAR,6,155,,,
,MULTINATIONAL ENTER (IF4154757 /21.2.2018),CASSON,CSE,2018,,9781788110051,EDWARD ELGAR,6,105,,,
,GEPPOLITI CS AND STRATEGIC MANAGEMENT IN THE GLOBAL ECONOMY (2359320 /19.09.2017),PRESENZA,CSE,2018,,9781522526735,IGI GLOBAL,6,225,,,
,TRANSFORMATIVE PRACTICE AND RESEAR IN ORIGANIZATIONAL  COMMUNICATION    (2359320 /19.09.2017),LEON,CSE,2018,,9781522528234,IGI GLOBAL,6,215,,,
,SOCIAL MEDIA FOR KNOWLEDGE MANAGMENT APPLICATIONS  IN MODREN  ORGANIZATION   (2359320 /19.09.2017),VIRGILLIO,CSE,2018,,9781522528975,IGI GLOBAL,6,215,,,
,ENTREPRENEURSHIP AND BUSINESS DEVELOPMENT IN THE RENEWABLE ENERGY SECTOR  (2359320 /19.09.2017),TANTAU,CSE,2018,,9781522536253,IGI GLOBAL,6,245,,,
,ARAB WOMAN AND THEIR EVOLVING ROLES IN THE GLOBAL BUSINESS LANDSCAPE  (2359320 /19.09.2017),SHAMMARI,CSE,2018,,9781522537106,IGI GLOBAL,6,200,,,
,ESSENTIAL OPERATIONS MANAGEMENT (2933830699/13.12.2017),HILL,CSE,2018,,9781137526564,RED GLOBE PRESS,6,55.99,,,
,THE POST-WAR RECONSTRUCTION OF GREECE (2933806403/08.12.2017),POLITAKIS,CSE,2018,,9781137575692,SPRINGER NATURE,6,119.99,,,
,STARTUP CITIES: WHY ONLY A FEW CITIES DOMINATE THE GLOBAL STARTUP SCENE AND WHAT THE REST SHOULD DO ABOUT IT [DC] (2935220174 /17.12.2019),COHAN,CSE,2018,,9781484233924,SPRINGER NATURE,6,34.99,,,
,SCENARIO THINKING (2933730519 /13.11.2017),CAIRNS,CSE,2018,,9783319490663,SPRINGER NATURE,6,39.99,,,
,VALUE CREATION THROUGHT ENGIEERING EXCELLENCE (2933757521/22.11.2017),Zhang,CSE,2018,,9783319563350,SPRINGER NATURE,6,159.99,,,
,TALENT MANAGEMENT IN GLOBAL ORGANIZATIONS (2934366413 /11.10.2018),LATUKHA,CSE,2018,,9783319764177,SPRINGER NATURE,6,149.99,,,
,CAUSAL ANALYTICS FOR APPLIED RISK ANALYSIS,JR,CSE,2018,,9783319782409,SPRINGER NATURE,6,249.99,,,
,PRACTICES IN POWER SYSTEM MANAGEMENT IN INDIA (2934107768 /09.05.2018),RAJA,CSE,2018,,9789811029714,SPRINGER NATURE,6,119.99,,,
,THIS IS BUSINESS ETHICS: AN INTRODUCTION (3027009 /20.07.2018),SCHARDING,CSE,2018,,9781119055044,WILEY,6,34.95,,,
,CYBERSECURITY PROGRAM DEVELOPMENT FOR BUSINESS: THE ESSENTIAL PLANNING GUIDE (3023964 /04.07.2018),MOSCHOVITIS,CSE,2018,,9781119429517,WILEY,6,49.95,,,
,"FACILITATING WITH EASE!: CORE SKILLS FOR FACILITATORS, TEAM LEADERS AND MEMBERS, MANAGERS, CONSULTANTS, AND TRAINERS, 4TH EDITION (2988036 /06.12.2017)",BENS,CSE,2018,,9781119434252,WILEY,6,75,,,
,VALUE IN A CHANGING BUILT ENVIRONMENT (2983034/06.11.2017),LORENZ,CSE,2018,,9781444334760,WILEY,6,88.5,,,
,NONLINEAR INDUSTRIAL CONTROL SYSTEMS  [DC](2935722620 /08.09.2020),GRIMBLE,CSE,2020,,9781447174554,SPRINGER NATURE,6,199.99,,,
,PROCESS VARIATIONS IN MICROSYSTEMS MANUFACTURING [DC] (2935692520 /21.08.2020),HUFF,CSE,2020,,9783030405588,SPRINGER NATURE,6,159.99,,,
,"SPACE, TIME, AND ALIENS  [DC](2935705027 /28.08.2020)",DICK,CSE,2020,,9783030416133,SPRINGER NATURE,6,129.99,,,
,NAVIGATION OF AUTONOMOUS MARINE ROBOTS [DC] (2935705027 /28.08.2020),GLOTZBACH,CSE,2020,,9783658301088,SPRINGER NATURE,6,109.99,,,
,NUMERICAL SIMULATION-BASED DESIGN [DC] [2935354500 /14.02.2020],HAN,CSE,2020,,9789811030895,SPRINGER NATURE,6,149.99,,,
,FINITE AND INSTANTANEOUS SCREW THEORY IN ROBOTIC MECHANISM  [DC](2935705027 /28.08.2020),SUN,CSE,2020,,9789811519437,SPRINGER NATURE,6,149.99,,,
,"STATISTICAL MODELLING AND MACHINE LEARNING PRINCIPLES FOR BIOINFORMATICS TECHNIQUES, TOOLS, AND APPLICATIONS",SRINIVASA,CSE,2020,,9789811524448,SPRINGER NATURE,6,149.99,,,
,50 YEARS OF CFD IN ENGINEERING SCIENCES [DC](2935722620 /08.09.2020),RUNCHAL,CSE,2020,,9789811526695,SPRINGER NATURE,6,159.99,,,
,EVOLUTIONARY MACHINE LEARNING TECHNIQUES (2937067025 /19.02.2021),"Mirjalili,",CSE,2020,,9789813299894,SPRINGER NATURE,6,149.99,,,
,"MECHATRONIC SYSTEMS DESIGN METHODS, MODELS, CONCEPTS",JANSCHEK,CSE,2020,,9783662609941,SPRINGER NATURE INDIAN BOOKS,6,3990,,,
,GREEN COMPOSITES FOR AUTOMOTIVE APPLICATIONS (G2985674 /12.12.2018),KORONIS,CSE,2019,,9780081021774,ELSEVIER,6,300,,,
,SOLVING LARGE-SCALE PRODUCTION SCHEDULING AND PLANNING IN THE PROCESS INDUSTRIES (2934509728 /07.12.2018),KOPANOS,CSE,2019,,9783030011826,SPRINGER NATURE,6,199.99,,,
,OPTIMIZATION IN INDUSTRY [DC] (2934509728 /07.12.2018),DATTA,CSE,2019,,9783030016401,SPRINGER NATURE,6,149.99,,,
,"PYTHON FOR PROBABILITY, STATISTICS, AND MACHINE LEARNING [DC] [2935648611 /24.07.2020]",UNPINGCO,CSE,2019,,9783030185442,SPRINGER NATURE,6,74.99,,,
,PLANETARY SPACECRAFT NAVIGATION DC] (2935126876 /15.11.2019),MILLER,CSE,2019,,9783319789156,SPRINGER NATURE,6,89.99,,,
,ENGINEERING DESIGN APPLICATIONS,ÖCHSNER,CSE,2019,,9783319790046,SPRINGER NATURE,6,169.99,,,
,MACHINING DYANMICS (2934461927 /23.11.2018),Schmitz,CSE,2019,,9783319937069,SPRINGER NATURE,6,149.99,,,
,BIOMECHANICS OF ANTHROPOMORPHIC SYSTEMS [DC] (2935665710 /04.08.2020),VENTURE,CSE,2019,,9783319938691,SPRINGER NATURE,6,149.99,,,
,HIGH SPEED PNEUMATIC THEORY AND TECHNOLOGY VOLUME I (2934756605 /12.04.2019),YIN,CSE,2019,,9789811359859,SPRINGER NATURE,6,149.99,,,
,COMMON RAIL FUEL INJECTION TECHNOLOGY IN DIESEL ENGINES (3079625 /24.05.2019),OUYANG,CSE,2019,,9781119107231,WILEY,6,150,,,
,ENERGY EFFICIENCY IN AIR TRANSPORTATION - 1ST EDITION (G2905128 /10.07.2018),BENITO,CSE,2018,,9780128125816,ELSEVIER,6,140,,,
,ADAPTIVE IDENTIFICATION AND CONTROL OF UNCERTAIN SYSTEMS WITH NON-SMOOTH DYNAMICS (G2905129 /10.07.2018),NA,CSE,2018,,9780128136836,ELSEVIER,6,160,,,
,MICROMECHANICS AND NANOMECHANICS OF COMPOSITE SOLIDS (2934679471/ 01.03.2019),MEGUID,CSE,2018,,9783319527932,SPRINGER NATURE,6,179.99,,,
,RECENT ADVANCES IN MULTI-STATE SYSTEMS RELIABILITY (2933605884/ 05.09.2017),LISNIASKI,CSE,2018,,9783319634227,SPRINGER NATURE,6,159.99,,,
,ANION EXCHANGE MEMBRANE FUEL CELLS (2934166377/140.06.2018),An,CSE,2018,,9783319713700,SPRINGER NATURE,6,159.99,,,
,THE ROLE OF WATER IN ATP HYDROLYSIS ENERGY TRANSDUCTION BY PROTEIN MACHINERY (2434147648/04.06.2018),SUZUKI,CSE,2018,,9789811084584,SPRINGER NATURE,6,159.99,,,
,ADVANCED NANOMATERIALS FOR ELECTROCHEMICAL ENERGY CONVERSION AND STORAGE [DC][G3151600 /18.11.2019],RAN,CSE,2020,,9780128145586,ELSEVIER,6,220,,,
,ADVANCED NANOMATERIALS FOR INEXPENSIVE GAS MICROSENSORS: [DC](G3158705 /28.11.2019],LLOBET,CSE,2020,,9780128148273,ELSEVIER,6,200,,,
,APPLICATIONS OF FLUOROPOLYMER FILMS: [DC](G3186485 /27.01.2020),DROBNY,CSE,2020,,9780128161289,ELSEVIER,6,180,,,
,ADVANCES IN SMART COATINGS AND THIN FILMS FOR FUTURE INDUSTRIAL AND BIOMEDICAL ENGINEERING APPLICATIONS 1ED (G3147823/ 11.11.2019),MAKHLOUF,CSE,2020,,9780128498705,ELSEVIER,6,200,,,
,COMPOSITE MATERIALS: [DC] [2935302348 /17.01.2020],CHAWLA,CSE,2020,,9783030289829,SPRINGER NATURE,6,109.99,,,
,EXPERIMENTAL AERODYNAMICS [DC] (2935717192 /04.09.2020),CHANETZ,CSE,2020,,9783030355616,SPRINGER NATURE,6,119.99,,,
,MOLECULAR DYNAMICS SIMULATIONS IN STATISTICAL PHYSICS: THEORY AND APPLICATIONS [DC](2935705027 /28.08.2020),KAMBERAJ,CSE,2020,,9783030357016,SPRINGER NATURE,6,149.99,,,
,POLARITON PHYSICS [DC] (2935722620 /08.09.2020),RAHIMI-IMAN,CSE,2020,,9783030393311,SPRINGER NATURE,6,119.99,,,
,ELECTRON PARAMAGNETIC RESONANCE SPECTROSCOPY [DC](2935705027 /28.08.2020),BERTRAND,CSE,2020,,9783030396671,SPRINGER NATURE,6,79.99,,,
,ADDITIVE MANUFACTURING PROCESSES  [DC] (2935705027 /28.08.2020),Kumar,CSE,2020,,9783030450885,SPRINGER NATURE,6,79.99,,,
,QUANTUM MANY-BODY PHYSICS: A PERSPECTIVE ON STRONG CORRELATIONS [DC]  [2935354500 /14.02.2020],Kuramoto,CSE,2020,,9784431553922,SPRINGER NATURE,6,59.99,,,
,COMPRESSIBLE FLUID DYNAMICS AND SHOCK WAVES [DC](2935705027 /28.08.2020),SASOH,CSE,2020,,9789811505034,SPRINGER NATURE,6,149.99,,,
,SOLAR ENERGY (2937067025 /19.02.2021),TYAGI,CSE,2020,,9789811506772,SPRINGER NATURE,6,99.99,,,
,COMPUTATIONAL STATICS AND DYNAMICS [DC] (2935692520 /21.08.2020),OCHSNER,CSE,2020,,9789811512773,SPRINGER NATURE,6,99.99,,,
,ANALYTIC COMBUSTION [DC] (2935705027 /28.08.2020),DATE,CSE,2020,,9789811518522,SPRINGER NATURE,6,89.99,,,
,COMPUTATIONAL AERODYNAMICS AND AEROACOUSTICS [DC] (*2935710707 /01.09.2020),SENGUPTA,CSE,2020,,9789811542831,SPRINGER NATURE,6,89.99,,,
,DUCTILE MODE CUTTING OF BRITTLE MATERIALS [DC] (2935722620 (08.09.2020),LIU,CSE,2020,,9789813298354,SPRINGER NATURE,6,139.99,,,
,THE THEORETICAL FOUNDATIONS OF QUANTUM MECHANICS,BAAQUIE,CSE,2020,,9781071605158,SPRINGER NATURE INDIAN BOOKS,6,1650,,,
,PHYSICS OF NANOSTRUCTURED SOLID STATE DEVICES,BANDYOPADHYAY,CSE,2020,,9781071605189,SPRINGER NATURE INDIAN BOOKS,6,3300,,,
,THE PHYSICS OF SOLIDS ESSENTIALS AND BEYOND,ECONOMOU,CSE,2020,,9783662609965,SPRINGER NATURE INDIAN BOOKS,6,3990,,,
,QUANTUM PHYSICS: THE BOTTOM-UP APPROACH,DUBBERS,CSE,2020,,9783662609989,SPRINGER NATURE INDIAN BOOKS,6,1650,,,
,INTRODUCTION TO SOLID STATE PHYSICS AND CRYSTALLINE NANOSTRUCTURES,LADONISI,CSE,2020,,9788847039964,SPRINGER NATURE INDIAN BOOKS,6,3990,,,
,BIO MONOMERS FOR GREEN POLYMERIC COMPOSITE MATERIALS [DC]  [3094538 /11.09.2019],VISAKH,CSE,2020,,9781119301646,WILEY,6,150,,,
,HANDBOOK OF METAL INJECTION MOLDING  (G3062024 /12.06.2019),HEANEY,CSE,2019,,9780081021521,ELSEVIER,6,300,,,
,"MODELLING OF DAMAGE PROCESSES IN BIOCOMPOSITES, FIBRE-REINFORCED COMPOSITES AND HYBRID COMPOSITES  (G2985669 /12.12.2018)",BIOCOMPOSITES,CSE,2019,,9780081022894,ELSEVIER,6,260,,,
,METAL NANOSTRUCTURES FOR PHOTONICS (G2932013 /07.09.2018),KASSAB,CSE,2019,,9780081023785,ELSEVIER,6,200,,,
,PRACTICAL GUIDE TO COMPARATIVE ADVERTISING: DARE TO COMPARE (G2985667 /12.12.2018),CORBIN,CSE,2019,,9780128054710,ELSEVIER,6,99.95,,,
,KINETIC CONTROL IN SYNTHESIS AND SELF-ASSEMBLY (G2985664 /12.12.2018),NUMATA,CSE,2019,,9780128121269,ELSEVIER,6,200,,,
,HYDRAULIC RUBBER DAM: AN EFFECTIVE WATER MANAGEMENT TECHNOLOGY (G2986630 /14.12.2018),Thomas,CSE,2019,,9780128122105,ELSEVIER,6,150,,,
,"NANOTUBE SUPERFIBER MATERIALS: SCIENCE, MANUFACTURING, COMMERCIALIZATION  (G3027646 /18.03.2019)",SCHULZ,CSE,2019,,9780128126677,ELSEVIER,6,200,,,
,"NANOMATERIALS FOR SOLAR CELL APPLICATIONS [DC] (G3065415, 21/06/2019)",Thomas,CSE,2019,,9780128133378,ELSEVIER,6,250,,,
,FLUOROPOLYMER ADDITIVES (G3048995 /10.05.2019),EDNESAJJAD,CSE,2019,,9780128137840,ELSEVIER,6,300,,,
,TIDAL ENERGY SYSTEMS (G2959510/ 25.10.2018),KHARE,CSE,2019,,9780128148815,ELSEVIER,6,200,,,
,INDUSTRIAL APPLICATIONS OF NANOMATERIALS [DC] [G3098775/23.08.2019],Thomas,CSE,2019,,9780128157497,ELSEVIER,6,220,,,
,DYNAMICS OF MATERIALS [DC][G3164919 /09.12.2019],Wang,CSE,2019,,9780128173213,ELSEVIER,6,200,,,
,INTEGRATED SOLAR FUEL GENERATO (IF7659566 /20.09.2018),SHARP,CSE,2019,,9781782625551,RSC,6,179,,,
,COMPUTATIONAL MATERIALS DISCOVERY (IF8684793 /06.11.2018),OGANOV,CSE,2019,,9781782629610,RSC,6,169,,,
,PERIDYNAMIC DIFFERENTIAL OPERATOR FOR NUMERICAL ANALYSIS 92934788934 /03.05.2019),MADENCI,CSE,2019,,9783030026462,SPRINGER NATURE,6,84.99,,,
,"DETECTORS, REFERENCE FRAMES, AND TIME [DC] (2935000691 /06.09.2019)",SMITH,CSE,2019,,9783030109998,SPRINGER NATURE,6,139.99,,,
,"WAVE DYNAMICS, MECHANICS AND PHYSICS OF MICROSTRUCTURED [DC] (2934983885/ 27.08.2019)",SUMBATYAN,CSE,2019,,9783030174699,SPRINGER NATURE,6,139.99,,,
,THERMOELECTRIC THIN FILMS [DC] (2934983885/ 27.08.2019),MELE,CSE,2019,,9783030200428,SPRINGER NATURE,6,119.99,,,
,CONTRIBUTIONS TO ADVANCED DYNAMICS AND CONTINUUM MECHANICS [DC] [2934965313 /16.08.2019],ALTENBACH,CSE,2019,,9783030212506,SPRINGER NATURE,6,149.99,,,
,NANOELECTRONIC MATERIALS [DC] [2934965313 /16.08.2019],MADKOUR,CSE,2019,,9783030216207,SPRINGER NATURE,6,219.99,,,
,ATOMIC AND MOLECULAR RADIATIVE PROCESSES [DC] [2934965313 /16.08.2019],KRAINOV,CSE,2019,,9783030219543,SPRINGER NATURE,6,149.99,,,
,DIFFRACTION OPTICS OF COMPLEX-STRUCTURED PERIODIC MEDIA [DC] [2934965313 /16.08.2019],BELYAKOV,CSE,2019,,9783319434810,SPRINGER NATURE,6,149.99,,,
,OPTICAL METAMATERIALS: QUALITATIVE MODELS: INTRODUCTION TO NANO-OPTICS AND OPTICAL METAMATERIALS [DC] (2934582517 /14.01.2019),CHIPOULINE,CSE,2019,,9783319775180,SPRINGER NATURE,6,99.99,,,
,ADDITIVE MANUFACTURING OF EMERGING MATERIALS (2934461927 /23.11.2018),ALMANGOUR,CSE,2019,,9783319917122,SPRINGER NATURE,6,149.99,,,
,PROBLEMS OF NONLINEAR MECHANICS AND PHYSICS OF MATERIALS [DC] (2934461927 /23.11.2018),ANDRIANOV,CSE,2019,,9783319922331,SPRINGER NATURE,6,149.99,,,
,SUPERNOVAE [DC] (2935000691 /06.09.2019),BYKOV,CSE,2019,,9789402415803,SPRINGER NATURE,6,149.99,,,
,NANO ENERGETIC MATERIALS (2934509728 /07.12.2018),BHATTACHARYA,CSE,2019,,9789811332685,SPRINGER NATURE,6,149.99,,,
,BISMUTH-CONTAINING ALLOYS AND NANOSTRUCTURES [DC] [2934965313 16.08.2019],Wang,CSE,2019,,9789811380778,SPRINGER NATURE,6,139.99,,,
,METAL OXIDE VARISTORS [DC] (3081020 /07.06.2019),HE,CSE,2019,,9783527333820,WILEY,6,215,,,
,HARSH ENVIRONMENT ELECTRONICS: INTERCONNECT MATERIALS AND PERFORMANCE ASSESSMENT (3079625 /24.05.2019),SHARIF,CSE,2019,,9783527344192,WILEY,6,205,,,
,"SMART INORGANIC POLYMERS: SYNTHESIS, PROPERTIES, AND EMERGING APPLICATIONS IN MATERIALS AND LIFE SCIENCES (3070647 /26.03.2019)",HAWKINS,CSE,2019,,9783527344840,WILEY,6,190,,,
,NUCLEAR ENGINEERING (G2776129 /26.09.2017),JOYCE,CSE,2018,,9780081009628,ELSEVIER,6,99.95,,,
,DEFECTS IN ADVANCED ELECTRONIC MATERIALS AND NOVEL LOW DIMENSIONAL STRUCTURES (G2901026-29.06.2018),Stehr,CSE,2018,,9780081020531,ELSEVIER,6,215,,,
,FUNDAMENTALS OF ALUMINIUM METALLURGY  (G2895981-18.06.2018),Lumley,CSE,2018,,9780081020630,ELSEVIER,6,270,,,
,WIDE BANDGAP POWER SEMICONDUCTOR PACKAGING (G289591-18.06.2018),Suganuma,CSE,2018,,9780081020944,ELSEVIER,6,215,,,
,PHONONICS DOBRZYNSKI (G2770676 /15.09.2017),LEONARD,CSE,2018,,9780128099483,ELSEVIER,6,150,,,
,DIELECTRIC POLYMER MATERIALS FOR HIGH-DENSITY ENERGY STORAGE (G2897534-21.06.2018),Dang,CSE,2018,,9780128132159,ELSEVIER,6,250,,,
,HYDROMETALLURGY OF RARE EARTHS (G2895981-18.06.2018),Qi,CSE,2018,,9780128139202,ELSEVIER,6,260,,,
,INTENSIFICATION OF BIOBASED PROCESSES (IF6196392-26.06.2018),Górak,CSE,2018,,9781782628552,RSC,6,179,,,
,DIGITAL HOLOGRAPHIC METHODS (2934424662 /09.11.2018),STUERWALD,CSE,2018,,9783030001681,SPRINGER NATURE,6,129.99,,,
,TIME-REVERSAL SYMMETRY (2934855395 /07.06.2019),GERU,CSE,2018,,9783030012090,SPRINGER NATURE,6,139.99,,,
,INDUSTRIAL X-RAY COMPUTED TOMOGRAPHY  (92933730519 /13.11.2017),CARNIGNATO,CSE,2018,,9783319595719,SPRINGER NATURE,6,129.99,,,
,DEMANDING ENERGY (2933839712 /18.12.2017),HUI,CSE,2018,,9783319619903,SPRINGER NATURE,6,109.99,,,
,ASYMPTOTICAL MECHANICS OF COMPOSITES (2934679471 /01.03.2019),ANDRIANOV,CSE,2018,,9783319657851,SPRINGER NATURE,6,149.99,,,
,FUNCTIONAL METAMATERIALS AND METADEVICES (2934679471 /01.03.2019),TONG,CSE,2018,,9783319660431,SPRINGER NATURE,6,149.99,,,
,HIGH-ENERGY-DENSITY PHYSICS [DC] (2934876518 /21.06.2019),Drake,CSE,2018,,9783319677101,SPRINGER NATURE,6,109.99,,,
,"CHAOTIC, FRACTIONAL, AND COMPLEX DYNAMICS: NEW INSIGHTS AND PERSPECTIVES (2933785782 /01.12.2017)",EDELMAN,CSE,2018,,9783319681085,SPRINGER NATURE,6,109.99,,,
,COMPUTATIONAL MATERRIALS SYSTEMS DESIGN (2934679471 /01.03.2019),Shin,CSE,2018,,9783319682785,SPRINGER NATURE,6,119.99,,,
,FERROIC FUNCTIONAL MATERIALS(2934679471/ 01.03.2019),SCHRODER,CSE,2018,,9783319688817,SPRINGER NATURE,6,149.99,,,
,SELECTED EXERCISES IN PARTICLE AND NUCLEAR PHYSICS[DC] [92934876518 /21.06.2019),BIANCHINI,CSE,2018,,9783319704937,SPRINGER NATURE,6,74.99,,,
,MULTIPLE SCATTERING THEORY FOR SPECTROSCOPIES: (2934552429 /27.12.2018),SEBILLEAU,CSE,2018,,9783319738109,SPRINGER NATURE,6,139.99,,,
