id,title,author,subject,year_of_publication,edition,ISBN,publisher,seller,price_foreign_currency,price_indian_currency,link,medium
,Evolve: How exceptional leaders leverage the inner voice of human evolution,FINDLAY,HSS,2021,1,9781138591004,Routledge,4,31.99,3358.95,https://www.routledge.com/9781138591004,
,"Examining Injustice: Foundational, Structural and Epistemic Issues",Koggel Christine M.,HSS,2021,1,9781138625891,Routledge,4,120,12600,https://www.routledge.com/9781138625891,
,Excursions in World Music (TEXTBOOK + READER PACK): ,NETTL,HSS,2021,8,9781138354630,Routledge,4,109.99,11548.95,https://www.routledge.com/9781138354630,
,Excursions in World Music: ,Rommen Timothy ,HSS,2021,8,9781138359390,Routledge,4,99.99,10498.95,https://www.routledge.com/9781138359390,
,Exile in Global Literature and Culture: Homes Found and Lost,Milbauer Asher Z.  ,HSS,2021,1,9780367497903,Routledge,4,34.99,3673.95,https://www.routledge.com/9780367497903,
,"Existentialism, Authenticity, Solidarity: ",BRONNER,HSS,2021,1,9780367608101,Routledge,4,34.99,3673.95,https://www.routledge.com/9780367608101,
,Expanding the Space for Improvisation Pedagogy in Music: A Transdisciplinary Approach,Gravem Johansen Guro ,HSS,2021,1,9780367728403,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367728403,
,"Experiencing Music and Visual Cultures: Threshold, Intermediality, Synchresis",Cascelli Antonio ,HSS,2021,1,9780367188047,Routledge,4,120,12600,https://www.routledge.com/9780367188047,
,Experiencing Public Relations: International Voices,Bridgen Elizabeth ,HSS,2021,1,9781138632448,Routledge,4,34.99,3673.95,https://www.routledge.com/9781138632448,
,Experimental Animation: From Analogue to Digital,Harris Miriam ,HSS,2021,1,9781138702981,Routledge,4,34.99,3673.95,https://www.routledge.com/9781138702981,
,Experimental Filmmaking and the Motion Picture Camera: An Introductory Guide for Artists and Filmmakers,SCHLEMOWITZ,HSS,2021,1,9781138586598,Routledge,4,32.99,3463.95,https://www.routledge.com/9781138586598,
,Experimentation in Improvised Jazz: Chasing Ideas,ONSMAN,HSS,2021,1,9780367584672,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367584672,
,Explanation in Action Theory and Historiography: Causal and Teleological Approaches,Schumann Gunnar,HSS,2021,1,9781138584402,Routledge,4,120,12600,https://www.routledge.com/9781138584402,
,Exploring Communication Ethics: A Socratic Approach,BOBBITT,HSS,2021,1,9780367342081,Routledge,4,32.99,3463.95,https://www.routledge.com/9780367342081,
,Exploring Grammar Through Texts: Reading and Writing the Structure of English,PARASKEVAS,HSS,2021,1,9780367562236,Routledge,4,32.99,3463.95,https://www.routledge.com/9780367562236,
,Exploring Intercultural Communication: Language in Action,HUA,HSS,2021,2,9781138066854,Routledge,4,32.99,3463.95,https://www.routledge.com/9781138066854,
,Exploring Language Assessment and Testing: Language in Action,GREEN,HSS,2021,2,9781138388789,Routledge,4,34.99,3673.95,https://www.routledge.com/9781138388789,
,Exploring the Horror of Supernatural Fiction: Ray Bradbury’s Elliott Family,CORCORAN,HSS,2021,1,9780367210946,Routledge,4,120,12600,https://www.routledge.com/9780367210946,
,Exploring the Philosophy of Death and Dying: Classical and Contemporary Perspectives,CHOLBI,HSS,2021,1,9781138393585,Routledge,4,38.99,4093.95,https://www.routledge.com/9781138393585,
,Expressive Morphology in the Languages of South Asia: ,Williams Jeffrey P.,HSS,2021,1,9781138291157,Routledge,4,120,12600,https://www.routledge.com/9781138291157,
,"Extending the Charismatic, Ideological, and Pragmatic Approach to Leadership: Multiple Pathways to Success",Hunter Samuel T. ,HSS,2021,1,9781138497764,Routledge,4,39.99,4198.95,https://www.routledge.com/9781138497764,
,Externalization: Phonological Interpretations of Syntactic Objects,DOBASHI,HSS,2021,1,9780367029326,Routledge,4,120,12600,https://www.routledge.com/9780367029326,
,Extra-Dependent Teams: Realising the Power of Similarity,KESBY,HSS,2021,1,9781138106536,Routledge,4,36.99,3883.95,https://www.routledge.com/9781138106536,
,Extreme States: The Evolution of American Transgressive Fiction 1960-2000,D'HONT,HSS,2021,1,9780367664534,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367664534,
,Eye Tracking in Second Language Acquisition and Bilingualism: A Research Synthesis and Methodological Guide,GODFROID,HSS,2021,1,9781138024670,Routledge,4,52.99,5563.95,https://www.routledge.com/9781138024670,
,Ezra Pound and 20th-Century Theories of Language: Faith with the Word,DOWTHWAITE,HSS,2021,1,9780367262747,Routledge,4,120,12600,https://www.routledge.com/9780367262747,
,Facial Hair and the Performance of Early Modern Masculinity: ,RYCROFT,HSS,2021,1,9781138578203,Routledge,4,120,12600,https://www.routledge.com/9781138578203,
,Fairy-Tale TV: ,TERRY RUDY,HSS,2021,1,9780367345051,Routledge,4,34.99,3673.95,https://www.routledge.com/9780367345051,
,"Fake News: Falsehood, Fabrication and Fantasy in Journalism",MCNAIR,HSS,2021,1,9781138306790,Routledge,4,52.99,5563.95,https://www.routledge.com/9781138306790,
,Family Communication: ,SEGRIN,HSS,2021,3,9780815354536,Routledge,4,79.99,8398.95,https://www.routledge.com/9780815354536,
,Family Communication: Cohesion and Change,GALVIN,HSS,2021,10,9781138285279,Routledge,4,94.99,9973.95,https://www.routledge.com/9781138285279,
,Fanny Hensel: A Research and Information Guide,STOKES,HSS,2021,1,9781138237407,Routledge,4,120,12600,https://www.routledge.com/9781138237407,
,"Fantasy/Animation: Connections Between Media, Mediums and Genres",Holliday Christopher ,HSS,2021,1,9780367590741,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367590741,
,Fantasy: ,ARMITT,HSS,2021,1,9781138677029,Routledge,4,16.99,1783.95,https://www.routledge.com/9781138677029,
,"Farming, Food and Nature: Respecting Animals, People and the Environment",D'Silva Joyce ,HSS,2021,1,9781138541443,Routledge,4,39.99,4198.95,https://www.routledge.com/9781138541443,
,Fashion and Masculinities in Popular Culture: ,GECZY,HSS,2021,1,9780367333188,Routledge,4,38.99,4093.95,https://www.routledge.com/9780367333188,
,Fashion Ethics: ,THOMAS,HSS,2021,1,9780415531054,Routledge,4,34.99,3673.95,https://www.routledge.com/9780415531054,
,Fashion Journalism: ,BRADFORD,HSS,2021,2,9780815386841,Routledge,4,32.99,3463.95,https://www.routledge.com/9780815386841,
,Fatal Errors; or Poor Mary-Anne. A Tale of the Last Century: by Elizabeth Hays Lanfear,Whelan Timothy ,HSS,2021,1,9781138544611,Routledge,4,120,12600,https://www.routledge.com/9781138544611,
,"Fearless Leadership: Overcoming Reticence, Procrastination, and the Voices of Doubt Inside Your Head",WEISS,HSS,2021,1,9780367337360,Routledge,4,21.99,2308.95,https://www.routledge.com/9780367337360,
,Felice Giardini and Professional Music Culture in Mid-Eighteenth-Century London: ,DUNCAN,HSS,2021,1,9780367322052,Routledge,4,44.99,4723.95,https://www.routledge.com/9780367322052,
,Feminist Histories and Digital Media: ,Hamilton Paula ,HSS,2021,1,9780367729875,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367729875,
,Feminist Interrogations of Women's Head Hair: Crown of Glory and Shame,Barak-Brandes Sigal ,HSS,2021,1,9780367893149,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367893149,
,"Feminist Interventions in Participatory Media: Pedagogy, Publics, Practice",Berliner Lauren S. ,HSS,2021,1,9780367492380,Routledge,4,16.99,1783.95,https://www.routledge.com/9780367492380,
,Feminist Perspectives on Art: Contemporary Outtakes,Millner Jacqueline ,HSS,2021,1,9781138061811,Routledge,4,34.99,3673.95,https://www.routledge.com/9781138061811,
,Feminist Perspectives on Teaching Masculinities: Learning Beyond Stereotypes,Magaraggia Sveva ,HSS,2021,1,9780367193287,Routledge,4,34.99,3673.95,https://www.routledge.com/9780367193287,
,Feminist Reception Studies in a Post-Audience Age: Returning to Audiences and Everyday Life,Cavalcante Andre ,HSS,2021,1,9780367593056,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367593056,
,Feminist Thought: A More Comprehensive Introduction,TONG,HSS,2021,5,9780367098186,Routledge,4,120,12600,https://www.routledge.com/9780367098186,
,"Fieldwork of Empire, 1840-1900: Intercultural Dynamics in the Production of British Expeditionary Literature",WISNICKI,HSS,2021,1,9780367207458,Routledge,4,120,12600,https://www.routledge.com/9780367207458,
,Film & TV Tax Incentives in the U.S.: Courting Hollywood,CANTRELL,HSS,2021,1,9781138489684,Routledge,4,46.99,4933.95,https://www.routledge.com/9781138489684,
,Film and the Chinese Medical Humanities: ,Lo Vivienne ,HSS,2021,1,9781138580299,Routledge,4,120,12600,https://www.routledge.com/9781138580299,
,Film and Video Editing Theory: How Editing Creates Meaning,FRIERSON,HSS,2021,1,9781138202078,Routledge,4,34.99,3673.95,https://www.routledge.com/9781138202078,
,Film Comedy and the American Dream: ,SANDS,HSS,2021,1,9780367890650,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367890650,
,Film Feminisms: A Global Introduction,HOLE,HSS,2021,1,9781138667907,Routledge,4,32.99,3463.95,https://www.routledge.com/9781138667907,
,"Film Music in the Sound Era: A Research and Information Guide, 2 Volume Set",LEE,HSS,2021,1,9780367821197,Routledge,4,190,19950,https://www.routledge.com/9780367821197,
,"Film Music in the Sound Era: A Research and Information Guide, Volume 1: Histories, Theories, and Genres",LEE,HSS,2021,1,9780815392385,Routledge,4,120,12600,https://www.routledge.com/9780815392385,
,"Film Music in the Sound Era: A Research and Information Guide, Volume 2: People, Cultures, and Contexts",LEE,HSS,2021,1,9780367821050,Routledge,4,120,12600,https://www.routledge.com/9780367821050,
,Film on Video: A Practical Guide to Making Video Look like Film,KEMP,HSS,2021,1,9781138603806,Routledge,4,34.99,3673.95,https://www.routledge.com/9781138603806,
,Film Policy in a Globalised Cultural Economy: ,Hill John ,HSS,2021,1,9780367892890,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367892890,
,"Film Production Management: How to Budget, Organize and Successfully Shoot your Film",CLEVE,HSS,2021,4,9780415788779,Routledge,4,36.99,3883.95,https://www.routledge.com/9780415788779,
,Filming the Fantastic with Virtual Technology: Filmmaking on the Digital Backlot,SAWICKI,HSS,2021,1,9780367354213,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367354213,
,Filmspanism: A Critical Companion to the Study of Spanish Cinema,EGEA,HSS,2021,1,9780367111526,Routledge,4,120,12600,https://www.routledge.com/9780367111526,
,Final Cut Pro X Beyond the Basics: Advanced Techniques for Editors,WOLSKY,HSS,2021,2,9781138735842,Routledge,4,42.99,4513.95,https://www.routledge.com/9781138735842,
,Finding Democracy in Music: ,Adlington Robert ,HSS,2021,1,9780367486921,Routledge,4,120,12600,https://www.routledge.com/9780367486921,
,Finding Identity Through Directing: ,YEKANIANS,HSS,2021,1,9780367173159,Routledge,4,120,12600,https://www.routledge.com/9780367173159,
,Fine Cuts: Interviews on the Practice of European Film Editing: ,CRITTENDEN,HSS,2021,2,9781138201996,Routledge,4,34.99,3673.95,https://www.routledge.com/9781138201996,
,First Language Influences on Multilingual Lexicons: ,BOOTH,HSS,2021,1,9780367143497,Routledge,4,120,12600,https://www.routledge.com/9780367143497,
,"First Readers of Shakespeare’s Sonnets, 1590-1790: ",ACKER,HSS,2021,1,9780367501365,Routledge,4,120,12600,https://www.routledge.com/9780367501365,
,Five Steps to Strengthen Ethics in Organizations and Individuals: Effective Strategies Informed by Research and History,POPE,HSS,2021,1,9780367348861,Routledge,4,18.99,1993.95,https://www.routledge.com/9780367348861,
,"Flop Musicals of the Twenty-First Century: How They Happened, When They Happened (And What We’ve Learned)",PURDY,HSS,2021,1,9780367173326,Routledge,4,19.99,2098.95,https://www.routledge.com/9780367173326,
,Focus Manifestation in Mandarin Chinese and Cantonese: A Comparative Perspective,LEE,HSS,2021,1,9781138568112,Routledge,4,120,12600,https://www.routledge.com/9781138568112,
,Focus: Choral Music in Global Perspective: ,DE QUADROS,HSS,2021,1,9780415896559,Routledge,4,38.99,4093.95,https://www.routledge.com/9780415896559,
,Focus: Irish Traditional Music: ,WILLIAMS,HSS,2021,2,9780367244026,Routledge,4,38.99,4093.95,https://www.routledge.com/9780367244026,
,Focus: Music and Religion of Morocco: ,WITULSKI,HSS,2021,1,9781138094581,Routledge,4,38.99,4093.95,https://www.routledge.com/9781138094581,
,Focus: Music of the Caribbean: ,HUTCHINSON,HSS,2021,1,9781138094512,Routledge,4,42.99,4513.95,https://www.routledge.com/9781138094512,
,Focus: Popular Music in Contemporary India: ,SARRAZIN,HSS,2021,1,9781138585461,Routledge,4,42.99,4513.95,https://www.routledge.com/9781138585461,
,Folklinguistics and Social Meaning in Australian English: ,PENRY WILLIAMS,HSS,2021,1,9780367029333,Routledge,4,120,12600,https://www.routledge.com/9780367029333,
,Following Reason: A Theory and Strategy for Rational Leadership,MANOLOPOULOS,HSS,2021,1,9781138650589,Routledge,4,39.99,4198.95,https://www.routledge.com/9781138650589,
,Food and Language: Discourses and Foodways across Cultures,RILEY,HSS,2021,1,9781138907010,Routledge,4,32.99,3463.95,https://www.routledge.com/9781138907010,
,Forestry in the Midst of Global Changes: ,FARCY,HSS,2021,1,9781138197084,CRC Press,4,150,15750,https://www.routledge.com/9781138197084,
,Forging Boethius in Medieval Intellectual Fantasies: ,HUNTER,HSS,2021,1,9781138353367,Routledge,4,120,12600,https://www.routledge.com/9781138353367,
,"Form, Meaning and Function in Collocation: A Corpus Study on Commercial Chinese-to-English Translation",FENG,HSS,2021,1,9780367321307,Routledge,4,120,12600,https://www.routledge.com/9780367321307,
,Formación de palabras y enseñanza del español LE/L2: ,SERRANO-DOLADER,HSS,2021,1,9781138684157,Routledge,4,48.99,5143.95,https://www.routledge.com/9781138684157,
,Formalism and Functionalism in Linguistics: The Engineer and the Collector,THOMAS,HSS,2021,1,9781138316119,Routledge,4,52.99,5563.95,https://www.routledge.com/9781138316119,
,Fortification and Its Discontents from Shakespeare to Milton: Trouble in the Walled City,MCKEOWN,HSS,2021,1,9780815363699,Routledge,4,120,12600,https://www.routledge.com/9780815363699,
,"Foucault, Biopolitics and Resistance: ",SIISIAINEN,HSS,2021,1,9781138746268,Routledge,4,120,12600,https://www.routledge.com/9781138746268,
,Found Footage Horror Films: A Cognitive Approach,TURNER,HSS,2021,1,9780367661847,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367661847,
,"Four Dichotomies in Spanish: Adjective Position, Adjectival Clauses, Ser/Estar, and Preterite/Imperfect: ",GONZALEZ,HSS,2021,1,9780367517281,Routledge,4,44.99,4723.95,https://www.routledge.com/9780367517281,
,Francis Bacon’s Contribution to Shakespeare: A New Attribution Method,CLARKE,HSS,2021,1,9780367225445,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367225445,
,"Free Software, the Internet, and Global Communities of Resistance: ",SCHOONMAKER,HSS,2021,1,9780367874643,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367874643,
,Free Speech and Hate Speech in the United States: The Limits of Toleration,DEMASKE,HSS,2021,1,9780367496098,Routledge,4,120,12600,https://www.routledge.com/9780367496098,
,Free Will and the Law: New Perspectives,McCay Allan ,HSS,2021,1,9780367661441,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367661441,
,Freedom and Censorship in Early Modern English Literature: ,Chiari Sophie,HSS,2021,1,9780367664909,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367664909,
,Freelancing for Journalists: ,CANTER,HSS,2021,1,9780367135553,Routledge,4,32.99,3463.95,https://www.routledge.com/9780367135553,
,French for Reading and Translation: ,BECKER,HSS,2021,1,9780367344542,Routledge,4,32.99,3463.95,https://www.routledge.com/9780367344542,
,French Grammar in Context: ,JUBB,HSS,2021,5,9781138588240,Routledge,4,32.99,3463.95,https://www.routledge.com/9781138588240,
,French Music in Britain 1830–1914: ,RODMELL,HSS,2021,1,9780367219390,Routledge,4,120,12600,https://www.routledge.com/9780367219390,
,French Thought and Literary Theory in the UK: ,Goh Irving,HSS,2021,1,9780367408220,Routledge,4,120,12600,https://www.routledge.com/9780367408220,
,Fresh Perspectives on Major Issues in Pragmatics: ,Kirner-Ludwig Monika,HSS,2021,1,9780367856366,Routledge,4,120,12600,https://www.routledge.com/9780367856366,
,Freshwater Ecosystems in Protected Areas: Conservation and Management,Finlayson C. Max ,HSS,2021,1,9780415787147,Routledge,4,44.99,4723.95,https://www.routledge.com/9780415787147,
,Friendship and Rhetoric in the Middle Ages: The Linguistic Performance of Intimacy from Cicero to Aelred,MCDONIE,HSS,2021,1,9780367275006,Routledge,4,120,12600,https://www.routledge.com/9780367275006,
,Friendship and Social Media: A Philosophical Exploration,JESKE,HSS,2021,1,9781138387409,Routledge,4,14.99,1573.95,https://www.routledge.com/9781138387409,
,From Cyber-Nationalism to Fandom Nationalism: The Case of Diba Expedition In China,Hailong Liu,HSS,2021,1,9780367661137,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367661137,
,From Medievalism to Early-Modernism: Adapting the English Past,Gerzic Marina ,HSS,2021,1,9780367664725,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367664725,
,From Models to Simulations: ,VARENNE,HSS,2021,1,9781138065215,Routledge,4,120,12600,https://www.routledge.com/9781138065215,
,From Music to Sound: The Emergence of Sound in 20th- and 21st-Century Music,SOLOMOS,HSS,2021,1,9780367192136,Routledge,4,130,13650,https://www.routledge.com/9780367192136,
,From Networks to Netflix: A Guide to Changing Channels,Johnson Derek,HSS,2021,1,9781138998513,Routledge,4,44.99,4723.95,https://www.routledge.com/9781138998513,
,From Student to Scholar: A Guide to Writing Through the Dissertation Stage,HJORTSHOJ,HSS,2021,1,9781138569447,Routledge,4,42.99,4513.95,https://www.routledge.com/9781138569447,
,"From Talent Management to Talent Liberation: A Practical Guide for Professionals, Managers and Leaders",EVANS,HSS,2021,1,9780367232986,Routledge,4,29.99,3148.95,https://www.routledge.com/9780367232986,
,From the Death Zone to the Boardroom: What Business Leaders and Decision Makers Can Learn From Extreme Mountaineering,BOEHM,HSS,2021,1,9781138337251,Routledge,4,29.99,3148.95,https://www.routledge.com/9781138337251,
,From the Delivered to the Dispatched: Masculinity in Modern American Fiction (1969-1977),STILLEY,HSS,2021,1,9780367664824,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367664824,
,"Full Range Leadership Development: Pathways for People, Profit, and Planet",SOSIK,HSS,2021,2,9781138053670,Routledge,4,44.99,4723.95,https://www.routledge.com/9781138053670,
,Functional Gastrointestinal Disorders: A biopsychosocial approach,Knowles Simon R. ,HSS,2021,1,9780367198732,Routledge,4,38.99,4093.95,https://www.routledge.com/9780367198732,
,"Future Freedoms: Intergenerational Justice, Democratic Theory, and Ancient Greek Tragedy and Comedy",MARKOVITS,HSS,2021,1,9781138064584,Routledge,4,36.99,3883.95,https://www.routledge.com/9781138064584,
,Future Journalism: Where We Are and Where We’re Going,GREENWOOD,HSS,2021,1,9781138678729,Routledge,4,34.99,3673.95,https://www.routledge.com/9781138678729,
,G. W. M. Reynolds and His Fiction: The Man Who Outsold Dickens,KNIGHT,HSS,2021,1,9780367663636,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367663636,
,"Gaming Empire in Children's British Board Games, 1836-1860: ",NORCIA,HSS,2021,1,9780367731298,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367731298,
,Gandhi and the Nobel Peace Prize: ,SINGH,HSS,2021,1,9781138490031,Routledge,4,120,12600,https://www.routledge.com/9781138490031,
,Gandhi: Anti-Biography of a Great Soul,SAINT-CHERON,HSS,2021,1,9781138095618,Routledge,4,120,12600,https://www.routledge.com/9781138095618,
,"Gandhi’s Battlefield Choice: The Mahatma, The Bhagavad Gita, and World War II",HUTCHINS,HSS,2021,1,9781138484795,Routledge,4,120,12600,https://www.routledge.com/9781138484795,
,Gateways to Understanding Music: ,RICE,HSS,2021,1,9781138039063,Routledge,4,79.99,8398.95,https://www.routledge.com/9781138039063,
,"Gay Men, Identity and Social Media: A Culture of Participatory Reluctance",CASSIDY,HSS,2021,1,9780367592479,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367592479,
,Gender in Music Production: ,Hepworth-Sawyer Russ ,HSS,2021,1,9781138613362,Focal Press,4,44.99,4723.95,https://www.routledge.com/9781138613362,
,"Gender in the 2016 US Presidential Election: Trump, Clinton, and Media Discourse",HARP,HSS,2021,1,9781138052239,Routledge,4,34.99,3673.95,https://www.routledge.com/9781138052239,
,"Gender, Eating Disorders, and Graphic Medicine: ",PETER,HSS,2021,1,9780367443009,Routledge,4,44.99,4723.95,https://www.routledge.com/9780367443009,
,"Gender, Heteronormativity, and the American Presidency: ",SMITH,HSS,2021,1,9780367351434,Routledge,4,38.99,4093.95,https://www.routledge.com/9780367351434,
,"Gender, Sport, and the Role of Alter Ego in Roller Derby: ",ARENDT,HSS,2021,1,9780367492366,Routledge,4,16.99,1783.95,https://www.routledge.com/9780367492366,
,Gendering Postsocialism: Old Legacies and New Hierarchies,Gradskova Yulia ,HSS,2021,1,9780367890759,Routledge,4,38.99,4093.95,https://www.routledge.com/9780367890759,
,Genres and Provenance in the Comedy of W.S. Gilbert: Pipes and Tabors,MOORE,HSS,2021,1,9780367366216,Routledge,4,120,12600,https://www.routledge.com/9780367366216,
,Geographies of Development: An Introduction to Development Studies,POTTER,HSS,2021,4,9781138794306,Routledge,4,43.99,4618.95,https://www.routledge.com/9781138794306,
,Geography and the Literary Imagination in Victorian Fictions of Empire: The Poetics of Imperial Space,FERNANDEZ,HSS,2021,1,9780367409500,Routledge,4,120,12600,https://www.routledge.com/9780367409500,
,Geomedia Studies: Spaces and Mobilities in Mediatized Worlds,Fast Karin ,HSS,2021,1,9780367884659,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367884659,
,George Eliot’s Moral Aesthetic: Compelling Contradictions,FULMER,HSS,2021,1,9780367664596,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367664596,
,George R.R. Martin and the Fantasy Form: ,YOUNG,HSS,2021,1,9781138502161,Routledge,4,120,12600,https://www.routledge.com/9781138502161,
,Gerardo Diego’s Creation Myth of Music: Fábula de Equis y Zeda,STALLINGS-WARD,HSS,2021,1,9780367416133,Routledge,4,120,12600,https://www.routledge.com/9780367416133,
,Germaine Greer: Essays on a Feminist Figure,Dever Maryanne ,HSS,2021,1,9780367586164,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367586164,
,German and English: Academic Usage and Academic Translation,SIEPMANN,HSS,2021,1,9780367619022,Routledge,4,34.99,3673.95,https://www.routledge.com/9780367619022,
,German Grammar in Context: ,FEHRINGER,HSS,2021,3,9780367186616,Routledge,4,32.99,3463.95,https://www.routledge.com/9780367186616,
,German Reading Skills for Academic Purposes: ,BURDUMY,HSS,2021,1,9780367186630,Routledge,4,32.99,3463.95,https://www.routledge.com/9780367186630,
,Get in Gear: The Seven Gears that Drive Strategy to Results,RYAN,HSS,2021,1,9780367471491,Productivity Pr,4,30.99,3253.95,https://www.routledge.com/9780367471491,
,Getting Our Act Together: A Theory of Collective Moral Obligations,SCHWENKENBECHER,HSS,2021,1,9780367561123,Routledge,4,120,12600,https://www.routledge.com/9780367561123,
,"Getting Through Security: Counterterrorism, Bureaucracy, and a Sense of the Modern",MAGUIRE,HSS,2021,1,9780367613020,Routledge,4,32.99,3463.95,https://www.routledge.com/9780367613020,
,"Ghost, Android, Animal: Trauma and Literature Beyond the Human",VINCI,HSS,2021,1,9780367261320,Routledge,4,120,12600,https://www.routledge.com/9780367261320,
,Ghostly Encounters: Cultural and Imaginary Representations of the Spectral from the Nineteenth Century to the Present,CRACOLICI,HSS,2021,1,9780367676957,Routledge,4,120,12600,https://www.routledge.com/9780367676957,
,"Girls, Moral Panic and News Media: Troublesome Bodies",MAZZARELLA,HSS,2021,1,9780367198275,Routledge,4,34.99,3673.95,https://www.routledge.com/9780367198275,
,"Giulio Aleni, Kouduo richao, and Christian–Confucian Dialogism in Late Ming Fujian: ",GANG,HSS,2021,1,9780367586218,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367586218,
,"Global Concepts for Young People: Stories, Lessons, and Activities to Teach Children About Our World",HUNT,HSS,2021,1,9781138237940,Routledge,4,26.99,2833.95,https://www.routledge.com/9781138237940,
,Global Convergence Cultures: Transmedia Earth,Freeman Matthew ,HSS,2021,1,9780367591007,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367591007,
,Global Cultural Economy: ,DE BEUKELAER,HSS,2021,1,9781138670099,Routledge,4,31.99,3358.95,https://www.routledge.com/9781138670099,
,Global Finance on Screen: From Wall Street to Side Street,PARVULESCU,HSS,2021,1,9781138045286,Routledge,4,34.99,3673.95,https://www.routledge.com/9781138045286,
,Global Leadership and Coaching: Flourishing under intense pressure at work,ELLISON,HSS,2021,1,9781138564961,Routledge,4,22.99,2413.95,https://www.routledge.com/9781138564961,
,Global Leadership: A Transnational Perspective,PERRUCI,HSS,2021,1,9781138061972,Routledge,4,46.99,4933.95,https://www.routledge.com/9781138061972,
,"Global Leadership: Research, Practice, and Development",MENDENHALL,HSS,2021,3,9781138292444,Routledge,4,52.99,5563.95,https://www.routledge.com/9781138292444,
,Global Markets and Global Impact of Sports: SportsWorld,Nauright John ,HSS,2021,1,9780367585891,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367585891,
,Global Percussion Innovations: The Australian Perspective,DEVENISH,HSS,2021,1,9780367587406,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367587406,
,"Global Perspectives on Project-Based Language Learning, Teaching, and Assessment: Key Approaches, Technology Tools, and Frameworks",Beckett Gulbahar ,HSS,2021,1,9781138351752,Routledge,4,120,12600,https://www.routledge.com/9781138351752,
,Global Shanghai Remade: The Rise of Pudong New Area,HU,HSS,2021,1,9780367313098,Routledge,4,34.99,3673.95,https://www.routledge.com/9780367313098,
,Globalism and Gendering Cancer: Tracking the Trope of Oncogenic Women from the US to Kenya,MARA,HSS,2021,1,9780367198107,Routledge,4,44.99,4723.95,https://www.routledge.com/9780367198107,
,Globalization and Media in the Digital Platform Age: ,JIN,HSS,2021,1,9780367343606,Routledge,4,38.99,4093.95,https://www.routledge.com/9780367343606,
,Globalizing IR Theory: Critical Engagement,Qin Yaqing,HSS,2021,1,9780367404710,Routledge,4,120,12600,https://www.routledge.com/9780367404710,
,Glocal Languages and Critical Intercultural Awareness: The South Answers Back,Guilherme Manuela ,HSS,2021,1,9780367731809,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367731809,
,Glocal Narratives of Resilience: ,Fraile-Marcos Ana María,HSS,2021,1,9780367261337,Routledge,4,120,12600,https://www.routledge.com/9780367261337,
,God Behind the Screen: Literary Portraits of Personality Disorders and Religion,ANDRIJASEVIC,HSS,2021,1,9780367665418,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367665418,
,"God’s Song and Music’s Meanings: Theology, Liturgy, and Musicology in Dialogue",HAWKEY,HSS,2021,1,9781472478641,Routledge,4,120,12600,https://www.routledge.com/9781472478641,
,Going beyond Parochialism and Fragmentation in the Study of International Relations: ,Eun Yong-Soo,HSS,2021,1,9781138063006,Routledge,4,120,12600,https://www.routledge.com/9781138063006,
,"Gombrowicz in Transnational Context: Translation, Affect, and Politics",DAPIA,HSS,2021,1,9780367223540,Routledge,4,120,12600,https://www.routledge.com/9780367223540,
,Good Dividends: Responsible Leadership of Business Purpose,Kempster Steve  ,HSS,2021,1,9780367497354,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367497354,
,Gothic Cinema: ,ALDANA REYES,HSS,2021,1,9781138227569,Routledge,4,21.99,2308.95,https://www.routledge.com/9781138227569,
,"Gothic Heroines on Screen: Representation, Interpretation, and Feminist Inquiry",McDonald Tamar Jeffers ,HSS,2021,1,9781138711006,Routledge,4,34.99,3673.95,https://www.routledge.com/9781138711006,
,Gothic Peregrinations: The Unexplored and Re-explored Territories,LOWCZANIN,HSS,2021,1,9780367666163,Routledge,4,36.99,3883.95,https://www.routledge.com/9780367666163,
