id,title,author,subject,year_of_publication,edition,ISBN,publisher,seller,price_foreign_currency,price_indian_currency,link,medium
,Frontiers In Orthogonal Polynomials And Q-Series,Nashed M Zuhair & Li Xin,Mathematics,2018,,9789813228870,World Scientific Publishing Co. Pte. Ltd.,8,178,13937.4,https://www.worldscientific.com/worldscibooks/10.1142/10677,
,"Hessian Polyhedra, Invariant Theory And Appell Hypergeometric Functions",Yang Lei,Mathematics,2018,,9789813209473,World Scientific Publishing Co. Pte. Ltd.,8,148,11588.4,https://www.worldscientific.com/worldscibooks/10.1142/10434,
,Estimations And Tests In Change-Point Models,Pons Odile,Mathematics,2018,,9789813231764,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/10757,
,Higher Dimensional Categories: From Double To Multiple Categories,Grandis Marco,Mathematics,2019,,9789811205101,World Scientific Publishing Co. Pte. Ltd.,8,168,13154.4,https://www.worldscientific.com/worldscibooks/10.1142/11406,
,Board Games: Throughout The History And Multidimensional Spaces,Kyppo Jorma,Mathematics,2019,,9789813233522,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/10804,
,Difference Equations For Scientists And Engineering: Interdisciplinary Difference Equations,Radin Michael A,Mathematics,2019,,9789811203855,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/11349,
,Difference Equations For Scientists And Engineering: Interdisciplinary Difference Equations,Radin Michael A,Mathematics,2019,,9789811202964,World Scientific Publishing Co. Pte. Ltd.,8,58,4541.4,https://www.worldscientific.com/worldscibooks/10.1142/11349,
,Conformal Maps And Geometry,Beliaev Dmitry,Mathematics,2019,,9781786346131,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/q0183,
,Fundamental Concepts In Modern Analysis: An Introduction To Nonlinear Analysis (Second Edition),Hansen Vagn Lundsgaard,Mathematics,2019,,9789811209406,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/11529,
,Lectures On Convex Sets (Second Edition),Soltan Valeriu,Mathematics,2019,,9789811203510,World Scientific Publishing Co. Pte. Ltd.,8,78,6107.4,https://www.worldscientific.com/worldscibooks/10.1142/11328,
,"Morse Theory Of Gradient Flows, Concavity And Complexity On Manifolds With Boundary",Katz Gabriel,Mathematics,2019,,9789814368759,World Scientific Publishing Co. Pte. Ltd.,8,178,13937.4,https://www.worldscientific.com/worldscibooks/10.1142/8282,
,Polynomial One-Cocycles For Knots And Closed Braids,Fiedler Thomas,Mathematics,2019,,9789811210297,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/11551,
,Recent Topics In Differential Geometry And Its Related Fields - Proceedings Of The 6Th International Colloquium On Differential Geometry And Its Related Fields,Adachi Toshiaki Et Al,Mathematics,2019,,9789811206689,World Scientific Publishing Co. Pte. Ltd.,8,138,10805.4,https://www.worldscientific.com/worldscibooks/10.1142/11454,
,Mathematics Of Shapes And Applications,Kushnarev Sergey Et Al,Mathematics,2019,,9789811200120,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/11272,
,Harmonic Analysis And Wave Equations,Coron Jean-Michel Et Al,Mathematics,2019,,9789811208362,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/11500,
,Codes And Modular Forms: A Dictionary,Shi Minjia Et Al,Mathematics,2019,,9789811212918,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/11628,
,Philosophy And Methodology Of Information: The Study Of Information In The Transdisciplinary Perspective,Dodig-Crnkovic Gordana Et Al,Mathematics,2019,,9789813277519,World Scientific Publishing Co. Pte. Ltd.,8,158,12371.4,https://www.worldscientific.com/worldscibooks/10.1142/11190,
,Clifford Algebras And Zeons: Geometry To Combinatorics And Beyond,Staples George Stacey,Mathematics,2019,,9789811202575,World Scientific Publishing Co. Pte. Ltd.,8,108,8456.4,https://www.worldscientific.com/worldscibooks/10.1142/11340,
,"Matrix Calculus, Kronecker Product And Tensor Product: A Practical Approach To Linear Algebra, Multilinear Algebra And Tensor Calculus With Software Implementations (Third Edition)",Hardy Yorick Et Al,Mathematics,2019,,9789811202513,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/11338,
,Lectures On Mathematical Finance And Related Topics,Kifer Yuri,Mathematics,2019,,9789811209567,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/11534,
,Functional Interpretations: From The Dialectica Interpretation To Functional Interpretations Of Analysis And Set Theory,Diller Justus,Mathematics,2019,,9789814551397,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/8945,
,How To Measure The Infinite: Mathematics With Infinite And Infinitesimal Numbers,Benci Vieri & Di Nasso Mauro,Mathematics,2019,,9789812836373,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/7081,
,Stochastic Models In The Life Sciences And Their Methods Of Analysis,Wan Frederic Y M,Mathematics,2019,,9789813274600,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/11108,
,Engaging Young Students In Mathematics Through Competitions - World Perspectives And Practices: Volume I - Competition-Ready Mathematics,Geretschlager Robert,Mathematics,2019,,9789811207235,World Scientific Publishing Co. Pte. Ltd.,8,38,2975.4,https://www.worldscientific.com/worldscibooks/10.1142/11430,
,Engaging Young Students In Mathematics Through Competitions - World Perspectives And Practices: Volume I - Competition-Ready Mathematics,Geretschlager Robert,Mathematics,2019,,9789811205828,World Scientific Publishing Co. Pte. Ltd.,8,68,5324.4,https://www.worldscientific.com/worldscibooks/10.1142/11430,
,Mathematical Outreach: Explorations In Social Justice Around The Globe,Rosario Hector,Mathematics,2019,,9789811210600,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/11560,
,Introduction To Real Analysis,Nicolaescu Liviu I,Mathematics,2019,,9789811210754,World Scientific Publishing Co. Pte. Ltd.,8,78,6107.4,https://www.worldscientific.com/worldscibooks/10.1142/11553,
,Metric In Measure Spaces,Yeh James J,Mathematics,2019,,9789813200395,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/10289,
,High Accuracy Algorithm For The Differential Equations Governing Anomalous Diffusion: Algorithm And Models For Anomalous Diffusion,Deng Weihua & Zhang Zhijiang,Mathematics,2019,,9789813142206,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/10095,
,"Alladi Diary, The: Memoirs Of Alladi Ramakrishnan",Alladi Krishnaswami,Mathematics,2019,,9789811202872,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/11346,
,Solving Problems In Our Spatial World,Maresch Guenter Et Al,Mathematics,2019,,9789811208393,World Scientific Publishing Co. Pte. Ltd.,8,58,4541.4,https://www.worldscientific.com/worldscibooks/10.1142/11205,
,Probability Models And Applications (Revised Second Edition),Olkin Ingram Et Al,Mathematics,2019,,9789813202030,World Scientific Publishing Co. Pte. Ltd.,8,168,13154.4,https://www.worldscientific.com/worldscibooks/10.1142/10315,
,Probability Models And Applications (Revised Second Edition),Olkin Ingram Et Al,Mathematics,2019,,9789813202047,World Scientific Publishing Co. Pte. Ltd.,8,78,6107.4,https://www.worldscientific.com/worldscibooks/10.1142/10315,
,Universal Theory For Strong Limit Theorems Of Probability,Frolov A N,Mathematics,2019,,9789811212826,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/11625,
,Homotopical Quantum Field Theory,Yau Donald,Mathematics,2019,,9789811212857,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/11626,
,Operator Algebras And Mathematical Physics - Proceedings Of The International Conference,"Izumi Masaki, Kawahigashi Yasuyuki, Kotani Motoko, Matui Hiroki & Ozawa Narutaka",Mathematics,2019,,9784864970792,World Scientific Publishing Co. Pte. Ltd.,8,59.3,4643.19,https://www.worldscientific.com/worldscibooks/10.1142/e062,
,Sequences And Mathematical Induction:In Mathematical Olympiad And Competitions (2Nd Edition),Feng Zhigang,Mathematics,2019,,9789811212079,World Scientific Publishing Co. Pte. Ltd.,8,28,2192.4,https://www.worldscientific.com/worldscibooks/10.1142/11572,
,Robust Mixed Model Analysis,Jiang Jiming,Mathematics,2019,,9789814733830,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/9888,
,"Invitation To Algebra: A Resource Compendium For Teachers, Advanced Undergraduate Students And Graduate Students In Mathematics",Dlab Vlastimil & Williams Kenneth S,Mathematics,2020,,9789811219979,World Scientific Publishing Co. Pte. Ltd.,8,138,10805.4,https://www.worldscientific.com/worldscibooks/10.1142/11818,
,Difference Equations For Scientists And Engineering: Interdisciplinary Difference Equations,Radin Michael A,Mathematics,2020,,9780000988553,World Scientific Publishing Co. Pte. Ltd.,8,1395,1395,https://www.worldscientific.com/worldscibooks/10.1142/11349,
,Functional Analysis: Entering Hilbert Space,Hansen Vagn Lundsgaard,Mathematics,2020,,9780000988690,World Scientific Publishing Co. Pte. Ltd.,8,995,995,https://www.worldscientific.com/worldscibooks/10.1142/5976,
,Bounded Symmetric Domains In Banach Spaces,Chu Cho-Ho,Mathematics,2020,,9789811214103,World Scientific Publishing Co. Pte. Ltd.,8,138,10805.4,https://www.worldscientific.com/worldscibooks/10.1142/11659,
,A Course In Game Theory,Ferguson Thomas S,Mathematics,2020,,9789813227347,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/10634,
,"Guide To Lie Systems With Compatible Geometric Structures, A",Munoz Cristina Sardon Et Al,Mathematics,2020,,9781786346971,World Scientific Publishing Co. Pte. Ltd.,8,148,11588.4,https://www.worldscientific.com/worldscibooks/10.1142/q0208,
,A Graduate Course In Algebra-V1,Moskowitz Martin & Farmakis Ioannis,Mathematics,2020,,9780000988362,World Scientific Publishing Co. Pte. Ltd.,8,1195,1195,https://www.worldscientific.com/worldscibooks/10.1142/10106-vol1,
,A Graduate Course In Algebra-V2,Moskowitz Martin & Farmakis Ioannis,Mathematics,2020,,9780000988379,World Scientific Publishing Co. Pte. Ltd.,8,1195,1195,https://www.worldscientific.com/worldscibooks/10.1142/10106-vol2,
,A Bridge To Linear Algebra,Mikusinski Piotr Et Al,Mathematics,2020,,9780000988478,World Scientific Publishing Co. Pte. Ltd.,8,1795,1795,https://www.worldscientific.com/worldscibooks/10.1142/11276,
,A Course On Abstract Algebra 2Nd Edition,Eie Minking & Chang Shou-Te,Mathematics,2020,,9780000988348,World Scientific Publishing Co. Pte. Ltd.,8,995,995,https://www.worldscientific.com/worldscibooks/10.1142/10700,
,A First Course In Linear Algebra,Eie Minking & Chang Shou-Te,Mathematics,2020,,9780000988676,World Scientific Publishing Co. Pte. Ltd.,8,1195,1195,https://www.worldscientific.com/worldscibooks/10.1142/10117,
,"Relations: Concrete, Abstract, And Applied - An Introduction",Toth Herbert,Mathematics,2020,,9789811220340,World Scientific Publishing Co. Pte. Ltd.,8,168,13154.4,https://www.worldscientific.com/worldscibooks/10.1142/11829,
,Differential Equations As Models In Science And Engineering,Baker Gregory,Mathematics,2020,,9780000988560,World Scientific Publishing Co. Pte. Ltd.,8,1495,1495,https://www.worldscientific.com/worldscibooks/10.1142/9514,
,A Guide To Mathematics Methods For Physicists,Petrini Michela Et Al,Mathematics,2020,,9780000988386,World Scientific Publishing Co. Pte. Ltd.,8,995,995,https://www.worldscientific.com/worldscibooks/10.1142/q0162,
,How To Derive A Formula - Volume 1:  Basic Analytical Skills And Methods For Physical Scientists,Kornyshev Alexei A & Lee Dominic J O',Mathematics,2020,,9781786346445,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/q0189,
,"Problems And Solutions In Differential Geometry, Lie Series, Differential Forms, Relativity And Applications",Steeb Willi-Hans,Mathematics,2020,,9780000989024,World Scientific Publishing Co. Pte. Ltd.,8,995,995,https://www.worldscientific.com/worldscibooks/10.1142/10729,
,Optimization Theory : A Concise Introduction,Yong Jiongmin,Mathematics,2020,,9780000988935,World Scientific Publishing Co. Pte. Ltd.,8,995,995,https://www.worldscientific.com/worldscibooks/10.1142/10923,
,Advanced Calculus (Revised Edition),Sternberg Shlomo Zvi Et Al,Mathematics,2020,,9780000988126,World Scientific Publishing Co. Pte. Ltd.,8,3495,3495,https://www.worldscientific.com/worldscibooks/10.1142/9095,
,Introduction To Algebraic Geometry And Commutative Algebra,Patil Dilip P Et Al,Mathematics,2020,,9780000988171,World Scientific Publishing Co. Pte. Ltd.,8,1995,1995,https://www.worldscientific.com/worldscibooks/10.1142/7725,
,Problems And Solutions In Real Analysis (Second Edition),Hata Masayoshi,Mathematics,2020,,9780000988256,World Scientific Publishing Co. Pte. Ltd.,8,2295,2295,https://www.worldscientific.com/worldscibooks/10.1142/10110,
,Introduction To Real Analysis,Nicolaescu Liviu I,Mathematics,2020,,9780000988300,World Scientific Publishing Co. Pte. Ltd.,8,1295,1295,https://www.worldscientific.com/worldscibooks/10.1142/11553,
,Introduction To Number Theory,Hill Richard Michael,Mathematics,2020,,9780000988805,World Scientific Publishing Co. Pte. Ltd.,8,995,995,https://www.worldscientific.com/worldscibooks/10.1142/q0137,
,"Non-Diophantine Arithmetics In Mathematics, Physics And Psychology",Burgin Mark Et Al,Mathematics,2020,,9789811214301,World Scientific Publishing Co. Pte. Ltd.,8,188,14720.4,https://www.worldscientific.com/worldscibooks/10.1142/11665,
,Explorations In Numerical Analysis,Lambers James V & Robertson Amber S,Mathematics,2020,,9780000988638,World Scientific Publishing Co. Pte. Ltd.,8,1995,1995,https://www.worldscientific.com/worldscibooks/10.1142/10446,
,Numerical Linear Algebra,Layton William & Sussman Myron Mike,Mathematics,2020,,9789811224843,World Scientific Publishing Co. Pte. Ltd.,8,49,3836.7,https://www.worldscientific.com/worldscibooks/10.1142/11926,
,"Lectures, Problems And Solutions For Ordinary Differential Equations (Second Edition)",Deng Yuefan,Mathematics,2020,,9780000988829,World Scientific Publishing Co. Pte. Ltd.,8,1295,1295,https://www.worldscientific.com/worldscibooks/10.1142/10602,
,Ordinary Differential Equations With Applications 2Nd Edition,Hsu Sze-Bi,Mathematics,2020,,9780000988942,World Scientific Publishing Co. Pte. Ltd.,8,995,995,https://www.worldscientific.com/worldscibooks/10.1142/8744,
,A First Course In Partial Differential Equations,Buchanan J Robert & Shao Zhoude,Mathematics,2020,,9780000988355,World Scientific Publishing Co. Pte. Ltd.,8,1395,1395,https://www.worldscientific.com/worldscibooks/10.1142/10610,
,Solving Linear Partial Differential Equations: Spectra,Schechter Martin,Mathematics,2020,,9789811216305,World Scientific Publishing Co. Pte. Ltd.,8,148,11588.4,https://www.worldscientific.com/worldscibooks/10.1142/11714,
,Mathematical Muffin Morsels: Nobody Wants A Small Piece,Gasarch William Et Al,Mathematics,2020,,9789811215971,World Scientific Publishing Co. Pte. Ltd.,8,28,2192.4,https://www.worldscientific.com/worldscibooks/10.1142/11689,
,A First Course In Probability And Statistics,Rao B L S Prakasa,Mathematics,2020,,9780000988683,World Scientific Publishing Co. Pte. Ltd.,8,995,995,https://www.worldscientific.com/worldscibooks/10.1142/7089,
,Basic Probability-What Every Math Students Should Know,Tijms Henk,Mathematics,2020,,9780000988447,World Scientific Publishing Co. Pte. Ltd.,8,795,795,https://www.worldscientific.com/worldscibooks/10.1142/12295,
,Linear Models And Regression With R: An Integrated Approach,Jammalamadaka S Rao Et Al,Mathematics,2020,,9780000988843,World Scientific Publishing Co. Pte. Ltd.,8,1595,1595,https://www.worldscientific.com/worldscibooks/10.1142/11282,
,Orthonormal Series Estimators,Pons Odile,Mathematics,2020,,9789811210686,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/11563,
,Linear Algebra Core Topics For The First Course,Dragu Atanasiu Piotr Mikusininski,Mathematics,2020,,9780000989239,World Scientific Publishing Co. Pte. Ltd.,8,1795,1795,https://www.worldscientific.com/worldscibooks/10.1142/11685,
,Partial Differential Equations: An Introduction With Mathematica And Maple (2Nd Edition),Stavroulakis Ioannis P Et Al,Mathematics,2020,,9780000988324,World Scientific Publishing Co. Pte. Ltd.,8,995,995,https://www.worldscientific.com/worldscibooks/10.1142/5516,
,Probability And Stochastic Processes: Work Examples,Odile Pons,Mathematics,2020,,9780000989253,World Scientific Publishing Co. Pte. Ltd.,8,995,995,https://www.worldscientific.com/worldscibooks/10.1142/11646,
,"Probability: Theory, Problems, Simulations",Lisei Hannelore Et Al,Mathematics,2020,,9780000989260,World Scientific Publishing Co. Pte. Ltd.,8,995,995,https://www.worldscientific.com/worldscibooks/10.1142/11427,
,"Moment-Sos Hierarchy, The: Lectures In Probability, Statistics, Computational Geometry, Control And Nonlinear Pdes",Lasserre Jean Bernard Et Al,Mathematics,2020,,9781786348531,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/q0252,
,Lecture Notes On General Topology,Wang Guoliang,Mathematics,2021,,9780000990433,World Scientific Publishing Co. Pte. Ltd.,8,1195,1195,https://www.worldscientific.com/worldscibooks/10.1142/12020,
,Analysis And Beyond: An Introduction With Examples And Exercises,Kanemitsu Shigeru Et Al,Mathematics,2021,,9780000990419,World Scientific Publishing Co. Pte. Ltd.,8,1495,1495,https://www.worldscientific.com/worldscibooks/10.1142/11943,
,Lectures On The Geometry Of Manifolds (Third Edition),Nicolaescu Liviu I,Mathematics,2021,,9780000990334,World Scientific Publishing Co. Pte. Ltd.,8,1995,1995,https://www.worldscientific.com/worldscibooks/10.1142/11680,
,Elements Of Linear And Multilinear Algebra,Erdman John M,Mathematics,2021,,9780000990372,World Scientific Publishing Co. Pte. Ltd.,8,1195,1195,https://www.worldscientific.com/worldscibooks/10.1142/11896,
,Linear Algebra And Its Applications,Moh Tzuong-Tsieng,Mathematics,2021,,9780000990280,World Scientific Publishing Co. Pte. Ltd.,8,1795,1795,https://www.worldscientific.com/worldscibooks/10.1142/10861,
,Explorations In Numerical Analysis: Python Edition,Lambers James V Et Al,Mathematics,2021,,9780000990440,World Scientific Publishing Co. Pte. Ltd.,8,1995,1995,https://www.worldscientific.com/worldscibooks/10.1142/12031,
,Numerical Linear Algebra,Layton William & Sussman Myron Mike,Mathematics,2021,,9780000990402,World Scientific Publishing Co. Pte. Ltd.,8,1195,1195,https://www.worldscientific.com/worldscibooks/10.1142/11926,
,An Introduction To Differential Equations With Applications,Cohen Harold Et Al,Mathematics,2021,,9780000990297,World Scientific Publishing Co. Pte. Ltd.,8,1995,1995,https://www.worldscientific.com/worldscibooks/10.1142/11166,
,Dynamics And Stability Of Motion Of Shock And Hybrid Systems,"Martynyuk, Anatoliy A. / Radziszewski, Boguslaw / Szadkowski, Andrzej",Mathematics,2019,,9783110605228,Sciendo,8,40,3684,http://www.degruyter.com/isbn/9783110605228,
,Multiphoton Microscopy And Fluorescence Lifetime Imaging,"König, Karsten",Physics,2018,,9783110438987,De Gruyter,8,123.95,11415.795,http://www.degruyter.com/isbn/9783110429985,
,Optical Measurement Mechanics,"Wang, Kaifu",Physics,2018,,9783110573046,De Gruyter,8,68.95,6350.295,http://www.degruyter.com/isbn/9783110573053,
,"Fault-Zone Guided Wave, Ground Motion, Landslide And Earthquake Forecast","Li, Yong-Gang",Physics,2018,,9783110542516,De Gruyter,8,123.95,11415.795,http://www.degruyter.com/isbn/9783110543551,
,Mechanics,"Stepanov, Sergey",Physics,2018,,9783110515879,De Gruyter,8,59.95,5521.395,http://www.degruyter.com/isbn/9783110515886,
,Oscillatory Models In General Relativity,"Russell, Esra / Pashaev, Oktay K.",Physics,2018,,9783110514957,De Gruyter,8,113.95,10494.795,http://www.degruyter.com/isbn/9783110515367,
,Isotopic Randomness And Self-Organization,"Berezin, Alexander",Physics,2018,,9783110605051,De Gruyter,8,107.95,9942.195,http://www.degruyter.com/isbn/9783110606492,
,On The Origin Of Natural Constants,"Good, Hans Peter",Physics,2018,,9783110610284,De Gruyter,8,80.95,7455.495,http://www.degruyter.com/isbn/9783110612387,
,Multiscale Thermo-Dynamics,"Klika, Václav / Pavelka, Michal / Grmela, Miroslav",Physics,2018,,9783110350944,De Gruyter,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110350951,
,Ion-Atom Collisions,"Schulz, Michael",Physics,2019,,9783110579420,De Gruyter,8,120.95,11139.495,http://www.degruyter.com/isbn/9783110580297,
,"Electrons In Solids Mesoscopics, Photonics, Quantum Computing, Correlations, Topology","Morgenstern, Markus / Bluhm, Hendrik / Stampfer, Christoph / Plessen, Gero / Brückel, Thomas",Physics,2019,,9783110438314,De Gruyter,8,59.95,5521.395,http://www.degruyter.com/isbn/9783110438321,
,Phase-Field Crystals,"Galenko, Peter / Ankudinov, Vladimir / Starodumov, Ilya",Physics,2019,,9783110585971,De Gruyter,8,80.95,7455.495,http://www.degruyter.com/isbn/9783110588095,
,Spintronics,"Blachowicz, Tomasz / Ehrmann, Andrea",Physics,2019,,9783110490626,De Gruyter,8,59.95,5521.395,http://www.degruyter.com/isbn/9783110490633,
,Close-Range Photogrammetry And 3D Imaging,"Luhmann, Thomas / Robson, Stuart / Kyle, Stephen / Boehm, Jan",Physics,2019,,9783110607246,De Gruyter,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110607253,
,Electromagnetic Frontier Theory Exploration,"Liang, Changhong / Chen, Xi",Physics,2019,,9783110525083,De Gruyter,8,133.95,12336.795,http://www.degruyter.com/isbn/9783110527407,
,Photonic Reservoir Computing,"Brunner, Daniel / Van Der Sande, Guy / Soriano, Miguel C.",Physics,2019,,9783110582000,De Gruyter,8,116.95,10771.095,http://www.degruyter.com/isbn/9783110583496,
,"Ads/Cft, (Super-)Virasoro, Affine (Super-)Algebras","Dobrev, Vladimir K.",Physics,2019,,9783110609684,De Gruyter,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110611403,
,Coherent Quantum Physics,"Neumaier, Arnold",Physics,2019,,9783110667295,De Gruyter,8,151.95,13994.595,http://www.degruyter.com/isbn/9783110667387,
,"Quantum Systems, Channels, Information","Holevo, Alexander S.",Physics,2019,,9783110642247,De Gruyter,8,154.95,14270.895,http://www.degruyter.com/isbn/9783110642490,
,Statistical Physics,"Sadovskii, Michael V.",Physics,2019,,9783110645101,De Gruyter,8,133.95,12336.795,http://www.degruyter.com/isbn/9783110648485,
,Turbulence In Magnetohydrodynamics,"Lazarian, Alexander / Beresnyak, Andrey",Physics,2019,,9783110262902,De Gruyter,8,123.95,11415.795,http://www.degruyter.com/isbn/9783110263282,
,Quantum Field Theory,"Sadovskii, Michael V.",Physics,2019,,9783110645156,De Gruyter,8,143.95,13257.795,http://www.degruyter.com/isbn/9783110648522,
,Essential Classical Mechanics,Lee Choonkyu Et Al,Physics,2018,,9789813234642,World Scientific Publishing Co. Pte. Ltd.,8,148,11588.4,https://www.worldscientific.com/worldscibooks/10.1142/10837,
,Essential Classical Mechanics: Problems And Solutions,Lee Choonkyu Et Al,Physics,2018,,9789813270978,World Scientific Publishing Co. Pte. Ltd.,8,48,3758.4,https://www.worldscientific.com/worldscibooks/10.1142/10985,
,Essential Classical Mechanics: Problems And Solutions,Lee Choonkyu Et Al,Physics,2018,,9789813270053,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/10985,
,International Young Physicists' Tournament: Problems And Solutions 2015,Gao Wenli & Wang Sihui,Physics,2018,,9789813225916,World Scientific Publishing Co. Pte. Ltd.,8,38,2975.4,https://www.worldscientific.com/worldscibooks/10.1142/10596,
,Microscopic And Macroscopic Simulation Techniques: Kharagpur Lectures,Hoover William Et Al,Physics,2018,,9789813232525,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/10777,
,Physics Of Buoyant Flows: From Instabilities To Turbulence,Verma Mahendra Kumar,Physics,2018,,9789813237797,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/10928,
,Waves And Rays In Seismology: Answers To Unasked Questions (Second Edition),Slawinski Michael A,Physics,2018,,9789813239876,World Scientific Publishing Co. Pte. Ltd.,8,158,12371.4,https://www.worldscientific.com/worldscibooks/10.1142/10979,
,Optoelectronic Devices,Dutta Niloy K & Zhang Xiang,Physics,2018,,9789813236691,World Scientific Publishing Co. Pte. Ltd.,8,168,13154.4,https://www.worldscientific.com/worldscibooks/10.1142/10894,
,"Encyclopedia Of Cosmology, The (In 4 Volumes)",Fazio Giovanni G,Physics,2018,,9789814656191,World Scientific Publishing Co. Pte. Ltd.,8,1280,100224,https://www.worldscientific.com/worldscibooks/10.1142/9496,
,Fireworks In A Dark Universe,Levinson Amir,Physics,2018,,9781786345110,World Scientific Publishing Co. Pte. Ltd.,8,78,6107.4,https://www.worldscientific.com/worldscibooks/10.1142/q0150,
,Planetary Habitability And Stellar Activity,Arnold Hanslmeier,Physics,2018,,9789813237421,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/10916,
,Science With The Cherenkov Telescope Array,The Cta Consortium,Physics,2018,,9789813270084,World Scientific Publishing Co. Pte. Ltd.,8,128,10022.4,https://www.worldscientific.com/worldscibooks/10.1142/10986,
,"Structure And Evolution Of Stars, The",Eldridge J J Et Al,Physics,2018,,9781783265800,World Scientific Publishing Co. Pte. Ltd.,8,48,3758.4,https://www.worldscientific.com/worldscibooks/10.1142/p974,
,Physics On Ultracold Quantum Gases,Yi Wei Et Al,Physics,2018,,9789813270756,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/10999,
,Synthetic Spin-Orbit Coupling In Cold Atoms,Zhang Wei,Physics,2018,,9789813272521,World Scientific Publishing Co. Pte. Ltd.,8,108,8456.4,https://www.worldscientific.com/worldscibooks/10.1142/11050,
,"Immense Journey, The: From The Birth Of The Universe To The Rise Of Intelligence",Marsh Gerald E,Physics,2018,,9789813235748,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/10870,
,Synchrotron Radiation Applications,Zhang Xinyi,Physics,2018,,9789813227668,World Scientific Publishing Co. Pte. Ltd.,8,198,15503.4,https://www.worldscientific.com/worldscibooks/10.1142/10643,
,"Coupled Phase-Locked Loops: Stability, Synchronization, Chaos And Communication With Chaos",Matrosov Valery V & Shalfeev Vladimir D,Physics,2018,,9789813271944,World Scientific Publishing Co. Pte. Ltd.,8,108,8456.4,https://www.worldscientific.com/worldscibooks/10.1142/11033,
,Fractional Dynamics In Comb-Like Structures,Iomin Alexander Et Al,Physics,2018,,9789813273436,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/11076,
,Applied Symbolic Dynamics And Chaos (Second Edition),Hao Bailin & Zheng Weimou,Physics,2018,,9789813236424,World Scientific Publishing Co. Pte. Ltd.,8,168,13154.4,https://www.worldscientific.com/worldscibooks/10.1142/10887,
